,GM_Num,Date,Team,Home,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Time,Night,Attendance,Streak,Game_Win,Wins,Losses,Net_Wins,Win_Per,DayOfWeek,Year,Same_Mkt_Team,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,game_id,Date_Same_Mkt_Team,Team_Same_Mkt_Team,Net_Wins_Same_Mkt_Team,Win_Per_Same_Mkt_Team,Streak_Same_Mkt_Team,date_diff
982929,75,2017-06-23,LAD,1,COL,W,6,1,,49-26,1,up 2.5,2:55,1,43787,8,1,49,26,23,0.6533333333333333,Friday,2017,LAA,0,0,0,0,1,0,0,LAD2017-06-23,2017-06-22,LAA,0,0.5,1,1
983092,76,2017-06-24,LAD,1,COL,W,4,0,,50-26,1,up 2.5,3:18,1,50403,9,1,50,26,24,0.6578947368421053,Saturday,2017,LAA,0,0,0,0,0,1,0,LAD2017-06-24,2017-06-23,LAA,-1,0.4935064935064935,-1,1
983255,77,2017-06-25,LAD,1,COL,W,12,6,,51-26,1,up 2.5,4:19,0,41605,10,1,51,26,25,0.6623376623376623,Sunday,2017,LAA,0,0,0,0,0,0,1,LAD2017-06-25,2017-06-24,LAA,0,0.5,1,1
983418,78,2017-06-26,LAD,1,LAA,L,0,4,,51-27,1,up 1.5,2:53,1,43126,-1,0,51,27,24,0.6538461538461539,Monday,2017,LAA,1,0,0,0,0,0,0,LAD2017-06-26,2017-06-25,LAA,1,0.5063291139240507,2,1
983581,79,2017-06-27,LAD,1,LAA,W,4,0,,52-27,1,up 1.5,2:30,1,47245,1,1,52,27,25,0.6582278481012658,Tuesday,2017,LAA,0,1,0,0,0,0,0,LAD2017-06-27,2017-06-26,LAA,2,0.5125,3,1
984560,85,2017-07-04,LAD,1,ARI,W,4,3,,56-29,1,up 3.5,3:26,1,53159,1,1,56,29,27,0.6588235294117647,Tuesday,2017,LAA,0,1,0,0,0,0,0,LAD2017-07-04,2017-07-03,LAA,-1,0.4942528735632184,-2,1
984723,86,2017-07-05,LAD,1,ARI,W,1,0,,57-29,1,up 4.5,2:56,1,40997,2,1,57,29,28,0.6627906976744186,Wednesday,2017,LAA,0,0,1,0,0,0,0,LAD2017-07-05,2017-07-04,LAA,-2,0.48863636363636365,-3,1
984886,87,2017-07-06,LAD,1,ARI,W-wo,5,4,,58-29,1,up 5.5,3:07,1,41999,3,1,58,29,29,0.6666666666666666,Thursday,2017,LAA,0,0,0,1,0,0,0,LAD2017-07-06,2017-07-05,LAA,-1,0.4943820224719101,1,1
985048,88,2017-07-07,LAD,1,KCR,W,4,1,,59-29,1,up 5.5,2:59,1,48017,4,1,59,29,30,0.6704545454545454,Friday,2017,LAA,0,0,0,0,1,0,0,LAD2017-07-07,2017-07-05,LAA,-1,0.4943820224719101,1,2
985211,89,2017-07-08,LAD,1,KCR,W-wo,5,4,10,60-29,1,up 6.5,3:43,0,45225,5,1,60,29,31,0.6741573033707865,Saturday,2017,LAA,0,0,0,0,0,1,0,LAD2017-07-08,2017-07-07,LAA,-2,0.4888888888888889,-1,1
985374,90,2017-07-09,LAD,1,KCR,W,5,2,,61-29,1,up 7.5,2:16,0,41524,6,1,61,29,32,0.6777777777777778,Sunday,2017,LAA,0,0,0,0,0,0,1,LAD2017-07-09,2017-07-08,LAA,-3,0.4835164835164835,-2,1
986352,96,2017-07-20,LAD,1,ATL,L,3,6,,66-30,1,up10.5,2:49,1,45636,-1,0,66,30,36,0.6875,Thursday,2017,LAA,0,0,0,1,0,0,0,LAD2017-07-20,2017-07-19,LAA,-3,0.4845360824742268,1,1
986514,97,2017-07-21,LAD,1,ATL,L,3,12,,66-31,1,up 9.5,3:07,1,46083,-2,0,66,31,35,0.6804123711340206,Friday,2017,LAA,0,0,0,0,1,0,0,LAD2017-07-21,2017-07-19,LAA,-3,0.4845360824742268,1,2
986677,98,2017-07-22,LAD,1,ATL,W,6,2,,67-31,1,up10.5,2:51,1,47497,1,1,67,31,36,0.6836734693877551,Saturday,2017,LAA,0,0,0,0,0,1,0,LAD2017-07-22,2017-07-21,LAA,-4,0.47959183673469385,-1,1
986840,99,2017-07-23,LAD,1,ATL,W-wo,5,4,10,68-31,1,up10.5,3:05,0,44701,2,1,68,31,37,0.6868686868686869,Sunday,2017,LAA,0,0,0,0,0,0,1,LAD2017-07-23,2017-07-22,LAA,-3,0.48484848484848486,1,1
987003,100,2017-07-24,LAD,1,MIN,W,6,4,,69-31,1,up11.5,2:57,1,47754,3,1,69,31,38,0.69,Monday,2017,LAA,1,0,0,0,0,0,0,LAD2017-07-24,2017-07-23,LAA,-2,0.49,2,1
987165,101,2017-07-25,LAD,1,MIN,W,6,2,,70-31,1,up12.5,3:35,1,44403,4,1,70,31,39,0.693069306930693,Tuesday,2017,LAA,0,1,0,0,0,0,0,LAD2017-07-25,2017-07-23,LAA,-2,0.49,2,2
987328,102,2017-07-26,LAD,1,MIN,W-wo,6,5,,71-31,1,up12.5,3:28,1,50941,5,1,71,31,40,0.696078431372549,Wednesday,2017,LAA,0,0,1,0,0,0,0,LAD2017-07-26,2017-07-25,LAA,-3,0.48514851485148514,-1,1
987492,103,2017-07-28,LAD,1,SFG,W,6,4,,72-31,1,up13.0,2:39,1,51426,6,1,72,31,41,0.6990291262135923,Friday,2017,LAA,0,0,0,0,1,0,0,LAD2017-07-28,2017-07-27,LAA,-5,0.47572815533980584,-3,1
987655,104,2017-07-29,LAD,1,SFG,W,2,1,,73-31,1,up13.0,2:43,0,47792,7,1,73,31,42,0.7019230769230769,Saturday,2017,LAA,0,0,0,0,0,1,0,LAD2017-07-29,2017-07-28,LAA,-4,0.4807692307692308,1,1
987818,105,2017-07-30,LAD,1,SFG,W-wo,3,2,11,74-31,1,up14.0,3:54,1,53495,8,1,74,31,43,0.7047619047619048,Sunday,2017,LAA,0,0,0,0,0,0,1,LAD2017-07-30,2017-07-29,LAA,-3,0.4857142857142857,2,1
989449,115,2017-08-11,LAD,1,SDP,L,3,4,,81-34,1,up16.0,2:59,1,52898,-1,0,81,34,47,0.7043478260869566,Friday,2017,LAA,0,0,0,0,1,0,0,LAD2017-08-11,2017-08-10,LAA,0,0.5,3,1
989612,116,2017-08-12,LAD,1,SDP,W,6,3,,82-34,1,up17.0,3:36,1,53230,1,1,82,34,48,0.7068965517241379,Saturday,2017,LAA,0,0,0,0,0,1,0,LAD2017-08-12,2017-08-11,LAA,1,0.5042735042735043,4,1
989775,117,2017-08-13,LAD,1,SDP,W,6,4,,83-34,1,up18.0,2:36,0,46128,2,1,83,34,49,0.7094017094017094,Sunday,2017,LAA,0,0,0,0,0,0,1,LAD2017-08-13,2017-08-12,LAA,2,0.5084745762711864,5,1
989938,118,2017-08-15,LAD,1,CHW,W,6,1,,84-34,1,up18.5,3:05,1,46385,3,1,84,34,50,0.711864406779661,Tuesday,2017,LAA,0,1,0,0,0,0,0,LAD2017-08-15,2017-08-13,LAA,3,0.5126050420168067,6,2
990101,119,2017-08-16,LAD,1,CHW,W-wo,5,4,,85-34,1,up18.5,2:59,1,52413,4,1,85,34,51,0.7142857142857143,Wednesday,2017,LAA,0,0,1,0,0,0,0,LAD2017-08-16,2017-08-15,LAA,2,0.5083333333333333,-1,1
991405,127,2017-08-25,LAD,1,MIL,W,3,1,,91-36,1,up21.0,3:00,1,52455,2,1,91,36,55,0.7165354330708661,Friday,2017,LAA,0,0,0,0,1,0,0,LAD2017-08-25,2017-08-24,LAA,2,0.5078125,-2,1
991568,128,2017-08-26,LAD,1,MIL,L,0,3,,91-37,1,up20.0,2:58,1,52345,-1,0,91,37,54,0.7109375,Saturday,2017,LAA,0,0,0,0,0,1,0,LAD2017-08-26,2017-08-25,LAA,1,0.5038759689922481,-3,1
991731,129,2017-08-27,LAD,1,MIL,L,2,3,,91-38,1,up19.0,3:31,0,51355,-2,0,91,38,53,0.7054263565891473,Sunday,2017,LAA,0,0,0,0,0,0,1,LAD2017-08-27,2017-08-26,LAA,2,0.5076923076923077,1,1
993034,137,2017-09-04,LAD,1,ARI,L,0,13,,92-45,1,up12.5,3:00,1,47192,-4,0,92,45,47,0.6715328467153284,Monday,2017,LAA,1,0,0,0,0,0,0,LAD2017-09-04,2017-09-03,LAA,3,0.5109489051094891,-1,1
993197,138,2017-09-05,LAD,1,ARI,L,1,3,10,92-46,1,up11.5,3:42,1,47039,-5,0,92,46,46,0.6666666666666666,Tuesday,2017,LAA,0,1,0,0,0,0,0,LAD2017-09-05,2017-09-04,LAA,4,0.5144927536231884,1,1
993360,139,2017-09-06,LAD,1,ARI,L,1,3,,92-47,1,up10.5,3:18,1,48612,-6,0,92,47,45,0.6618705035971223,Wednesday,2017,LAA,0,0,1,0,0,0,0,LAD2017-09-06,2017-09-05,LAA,5,0.5179856115107914,2,1
993523,140,2017-09-07,LAD,1,COL,L,1,9,,92-48,1,up10.0,3:35,1,51492,-7,0,92,48,44,0.6571428571428571,Thursday,2017,LAA,0,0,0,1,0,0,0,LAD2017-09-07,2017-09-06,LAA,4,0.5142857142857142,-1,1
993685,141,2017-09-08,LAD,1,COL,L,4,5,,92-49,1,up10.0,3:32,1,53632,-8,0,92,49,43,0.6524822695035462,Friday,2017,LAA,0,0,0,0,1,0,0,LAD2017-09-08,2017-09-06,LAA,4,0.5142857142857142,-1,2
993848,142,2017-09-09,LAD,1,COL,L,5,6,,92-50,1,up10.0,3:29,1,52884,-9,0,92,50,42,0.647887323943662,Saturday,2017,LAA,0,0,0,0,0,1,0,LAD2017-09-09,2017-09-08,LAA,3,0.5106382978723404,-2,1
994011,143,2017-09-10,LAD,1,COL,L,1,8,,92-51,1,up 9.0,3:16,0,50161,-10,0,92,51,41,0.6433566433566433,Sunday,2017,LAA,0,0,0,0,0,0,1,LAD2017-09-10,2017-09-09,LAA,2,0.5070422535211268,-3,1
995803,154,2017-09-22,LAD,1,SFG,W,4,2,,98-56,1,up 9.0,2:55,1,51159,2,1,98,56,42,0.6363636363636364,Friday,2017,LAA,0,0,0,0,1,0,0,LAD2017-09-22,2017-09-21,LAA,0,0.5,-4,1
995966,155,2017-09-23,LAD,1,SFG,L,1,2,,98-57,1,up 9.0,2:53,1,51093,-1,0,98,57,41,0.632258064516129,Saturday,2017,LAA,0,0,0,0,0,1,0,LAD2017-09-23,2017-09-22,LAA,-1,0.49673202614379086,-5,1
996129,156,2017-09-24,LAD,1,SFG,W,3,1,,99-57,1,up 9.0,2:34,0,46774,1,1,99,57,42,0.6346153846153846,Sunday,2017,LAA,0,0,0,0,0,0,1,LAD2017-09-24,2017-09-23,LAA,-2,0.4935064935064935,-6,1
996292,157,2017-09-25,LAD,1,SDP,W,9,3,,100-57,1,up10.0,3:06,1,49419,2,1,100,57,43,0.6369426751592356,Monday,2017,LAA,1,0,0,0,0,0,0,LAD2017-09-25,2017-09-24,LAA,-1,0.4967741935483871,1,1
996455,158,2017-09-26,LAD,1,SDP,W,9,2,,101-57,1,up10.0,3:23,1,47432,3,1,101,57,44,0.6392405063291139,Tuesday,2017,LAA,0,1,0,0,0,0,0,LAD2017-09-26,2017-09-25,LAA,-2,0.4935897435897436,-1,1
996618,159,2017-09-27,LAD,1,SDP,W,10,0,,102-57,1,up10.0,2:42,1,47273,4,1,102,57,45,0.6415094339622641,Wednesday,2017,LAA,0,0,1,0,0,0,0,LAD2017-09-27,2017-09-26,LAA,-1,0.4968152866242038,1,1
997272,2,2018-03-30,LAD,1,SFG,L,0,1,,0-2,3,2.0,2:23,1,53478,-2,0,0,2,-2,0.0,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-03-30,2018-03-29,LAA,-1,0.0,-1,1
997435,3,2018-03-31,LAD,1,SFG,W,5,0,,1-2,3,1.0,2:43,1,45938,1,1,1,2,-1,0.3333333333333333,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-03-31,2018-03-30,LAA,0,0.5,1,1
997598,4,2018-04-01,LAD,1,SFG,W,9,0,,2-2,2,0.5,2:47,1,41866,2,1,2,2,0,0.5,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-04-01,2018-03-31,LAA,1,0.6666666666666666,2,1
998578,10,2018-04-10,LAD,1,OAK,W,4,0,,4-6,3,3.5,2:49,1,41243,2,1,4,6,-2,0.4,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-04-10,2018-04-09,LAA,5,0.7272727272727273,2,1
998741,11,2018-04-11,LAD,1,OAK,L,6,16,,4-7,4,4.5,3:50,1,49394,-1,0,4,7,-3,0.36363636363636365,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-04-11,2018-04-10,LAA,6,0.75,3,1
998905,12,2018-04-13,LAD,1,ARI,L,7,8,,4-8,4,5.5,3:30,1,43791,-2,0,4,8,-4,0.3333333333333333,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-04-13,2018-04-12,LAA,8,0.7857142857142857,5,1
999068,13,2018-04-14,LAD,1,ARI,L,1,9,,4-9,5,6.5,3:10,1,44306,-3,0,4,9,-5,0.3076923076923077,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-04-14,2018-04-13,LAA,9,0.8,6,1
999231,14,2018-04-15,LAD,1,ARI,W,7,2,,5-9,5,5.5,3:09,0,47527,1,1,5,9,-4,0.35714285714285715,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-04-15,2018-04-14,LAA,10,0.8125,7,1
999882,18,2018-04-20,LAD,1,WSN,L,2,5,,8-10,3,4.5,3:09,1,50211,-1,0,8,10,-2,0.4444444444444444,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-04-20,2018-04-19,LAA,7,0.6842105263157895,-3,1
1000045,19,2018-04-21,LAD,1,WSN,W,4,0,,9-10,3,4.5,2:29,1,50908,1,1,9,10,-1,0.47368421052631576,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-04-21,2018-04-20,LAA,6,0.65,-4,1
1000208,20,2018-04-22,LAD,1,WSN,W,4,3,,10-10,3,4.5,3:21,1,51297,2,1,10,10,0,0.5,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-04-22,2018-04-21,LAA,7,0.6666666666666666,1,1
1000371,21,2018-04-23,LAD,1,MIA,W,2,1,,11-10,2,4.0,2:59,1,46909,3,1,11,10,1,0.5238095238095238,Monday,2018,LAA,1,0,0,0,0,0,0,LAD2018-04-23,2018-04-22,LAA,6,0.6363636363636364,-1,1
1000534,22,2018-04-24,LAD,1,MIA,L,2,3,,11-11,3,5.0,3:06,1,39284,-1,0,11,11,0,0.5,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-04-24,2018-04-23,LAA,7,0.6521739130434783,1,1
1000697,23,2018-04-25,LAD,1,MIA,L,6,8,,11-12,3,5.0,3:54,0,39004,-2,0,11,12,-1,0.4782608695652174,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-04-25,2018-04-24,LAA,8,0.6666666666666666,2,1
1002651,35,2018-05-08,LAD,1,ARI,L,5,8,12,15-20,4,9.0,4:29,1,45894,-3,0,15,20,-5,0.42857142857142855,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-05-08,2018-05-06,LAA,8,0.6176470588235294,1,2
1002814,36,2018-05-09,LAD,1,ARI,W,6,3,,16-20,4,8.0,3:48,1,45600,1,1,16,20,-4,0.4444444444444444,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-05-09,2018-05-08,LAA,7,0.6,-1,1
1002977,37,2018-05-10,LAD,1,CIN,L,1,4,,16-21,4,8.0,2:59,1,47383,-1,0,16,21,-5,0.43243243243243246,Thursday,2018,LAA,0,0,0,1,0,0,0,LAD2018-05-10,2018-05-09,LAA,8,0.6111111111111112,1,1
1003140,38,2018-05-11,LAD,1,CIN,L,2,6,,16-22,4,8.0,3:28,1,46979,-2,0,16,22,-6,0.42105263157894735,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-05-11,2018-05-10,LAA,9,0.6216216216216216,2,1
1003303,39,2018-05-12,LAD,1,CIN,L,3,5,,16-23,4,8.0,3:17,1,49911,-3,0,16,23,-7,0.41025641025641024,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-05-12,2018-05-11,LAA,8,0.6052631578947368,-1,1
1003466,40,2018-05-13,LAD,1,CIN,L,3,5,,16-24,4,8.0,2:55,0,44787,-4,0,16,24,-8,0.4,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-05-13,2018-05-12,LAA,7,0.5897435897435898,-2,1
1004608,47,2018-05-21,LAD,1,COL,L,1,2,,20-27,4,5.5,2:35,1,42805,-1,0,20,27,-7,0.425531914893617,Monday,2018,LAA,1,0,0,0,0,0,0,LAD2018-05-21,2018-05-20,LAA,5,0.5531914893617021,1,1
1004770,48,2018-05-22,LAD,1,COL,W,5,3,,21-27,4,4.5,2:48,1,43719,1,1,21,27,-6,0.4375,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-05-22,2018-05-20,LAA,5,0.5531914893617021,1,2
1004933,49,2018-05-23,LAD,1,COL,W,3,0,,22-27,4,3.5,2:38,1,45884,2,1,22,27,-5,0.4489795918367347,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-05-23,2018-05-22,LAA,4,0.5416666666666666,-1,1
1005097,50,2018-05-25,LAD,1,SDP,W,4,1,,23-27,4,3.5,2:26,1,44612,3,1,23,27,-4,0.46,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-05-25,2018-05-24,LAA,6,0.56,2,1
1005260,51,2018-05-26,LAD,1,SDP,L,5,7,,23-28,4,3.5,3:12,1,43920,-1,0,23,28,-5,0.45098039215686275,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-05-26,2018-05-25,LAA,5,0.5490196078431373,-1,1
1005423,52,2018-05-27,LAD,1,SDP,W,6,1,,24-28,4,3.5,2:26,0,46650,1,1,24,28,-4,0.46153846153846156,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-05-27,2018-05-26,LAA,6,0.5576923076923077,1,1
1005586,53,2018-05-28,LAD,1,PHI,W,5,4,,25-28,3,3.5,3:32,1,39759,2,1,25,28,-3,0.4716981132075472,Monday,2018,LAA,1,0,0,0,0,0,0,LAD2018-05-28,2018-05-27,LAA,5,0.5471698113207547,-1,1
1005749,54,2018-05-29,LAD,1,PHI,L,1,6,,25-29,3,4.5,3:26,1,40044,-1,0,25,29,-4,0.46296296296296297,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-05-29,2018-05-28,LAA,4,0.5370370370370371,-2,1
1005912,55,2018-05-30,LAD,1,PHI,W,8,2,,26-29,3,3.5,3:03,1,43302,1,1,26,29,-3,0.4727272727272727,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-05-30,2018-05-29,LAA,5,0.5454545454545454,1,1
1006075,56,2018-05-31,LAD,1,PHI,L,1,2,,26-30,3,4.0,2:40,0,40986,-1,0,26,30,-4,0.4642857142857143,Thursday,2018,LAA,0,0,0,1,0,0,0,LAD2018-05-31,2018-05-30,LAA,4,0.5357142857142857,-1,1
1007216,63,2018-06-08,LAD,1,ATL,W,7,3,,32-31,2,1.5,2:52,1,47262,2,1,32,31,1,0.5079365079365079,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-06-08,2018-06-06,LAA,7,0.5555555555555556,4,2
1007379,64,2018-06-09,LAD,1,ATL,L,3,5,,32-32,2,2.5,3:11,1,52718,-1,0,32,32,0,0.5,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-06-09,2018-06-08,LAA,8,0.5625,5,1
1007542,65,2018-06-10,LAD,1,ATL,W,7,2,,33-32,2,2.5,2:37,0,47711,1,1,33,32,1,0.5076923076923077,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-06-10,2018-06-09,LAA,9,0.5692307692307692,6,1
1007706,66,2018-06-12,LAD,1,TEX,W,12,5,,34-32,2,3.0,3:08,1,48233,2,1,34,32,2,0.5151515151515151,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-06-12,2018-06-11,LAA,7,0.5522388059701493,-2,1
1007869,67,2018-06-13,LAD,1,TEX,W-wo,3,2,11,35-32,2,2.0,3:49,1,41303,3,1,35,32,3,0.5223880597014925,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-06-13,2018-06-12,LAA,6,0.5441176470588235,-3,1
1008032,68,2018-06-15,LAD,1,SFG,W,3,2,,36-32,2,2.5,2:53,1,53433,4,1,36,32,4,0.5294117647058824,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-06-15,2018-06-13,LAA,5,0.5362318840579711,-4,2
1008195,69,2018-06-16,LAD,1,SFG,W,3,1,,37-32,2,1.5,2:50,1,53706,5,1,37,32,5,0.5362318840579711,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-06-16,2018-06-15,LAA,6,0.5428571428571428,1,1
1008358,70,2018-06-17,LAD,1,SFG,L,1,4,,37-33,2,1.5,2:54,0,49541,-1,0,37,33,4,0.5285714285714286,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-06-17,2018-06-16,LAA,5,0.5352112676056338,-1,1
1009499,77,2018-06-25,LAD,1,CHC,W,2,1,,42-35,2,1.5,2:32,1,41750,4,1,42,35,7,0.5454545454545454,Monday,2018,LAA,1,0,0,0,0,0,0,LAD2018-06-25,2018-06-24,LAA,4,0.5256410256410257,-2,1
1009662,78,2018-06-26,LAD,1,CHC,L,4,9,,42-36,2,2.5,3:26,1,53904,-1,0,42,36,6,0.5384615384615384,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-06-26,2018-06-25,LAA,3,0.5189873417721519,-3,1
1009825,79,2018-06-27,LAD,1,CHC,W,7,5,,43-36,2,2.5,3:08,1,42121,1,1,43,36,7,0.5443037974683544,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-06-27,2018-06-26,LAA,2,0.5125,-4,1
1009988,80,2018-06-28,LAD,1,CHC,L,5,11,,43-37,2,3.5,3:03,0,52187,-1,0,43,37,6,0.5375,Thursday,2018,LAA,0,0,0,1,0,0,0,LAD2018-06-28,2018-06-27,LAA,1,0.5061728395061729,-5,1
1010151,81,2018-06-29,LAD,1,COL,L,1,3,,43-38,2,3.5,2:39,1,41909,-2,0,43,38,5,0.5308641975308642,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-06-29,2018-06-28,LAA,0,0.5,-6,1
1010314,82,2018-06-30,LAD,1,COL,L,1,3,,43-39,2,3.5,2:39,0,46172,-3,0,43,39,4,0.524390243902439,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-06-30,2018-06-29,LAA,1,0.5060240963855421,1,1
1010477,83,2018-07-01,LAD,1,COL,W,6,4,,44-39,2,2.5,3:00,0,45725,1,1,44,39,5,0.5301204819277109,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-07-01,2018-06-30,LAA,2,0.5119047619047619,2,1
1010640,84,2018-07-02,LAD,1,PIT,W,17,1,,45-39,2,1.5,3:20,1,45207,2,1,45,39,6,0.5357142857142857,Monday,2018,LAA,1,0,0,0,0,0,0,LAD2018-07-02,2018-07-01,LAA,1,0.5058823529411764,-1,1
1010802,85,2018-07-03,LAD,1,PIT,W,8,3,,46-39,2,1.5,2:57,1,48819,3,1,46,39,7,0.5411764705882353,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-07-03,2018-07-01,LAA,1,0.5058823529411764,-1,2
1010965,86,2018-07-04,LAD,1,PIT,W,6,4,,47-39,2,0.5,3:23,1,53139,4,1,47,39,8,0.5465116279069767,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-07-04,2018-07-03,LAA,0,0.5,-2,1
1012269,94,2018-07-13,LAD,1,LAA,W,3,2,,52-42,1,up 0.5,3:13,1,53368,3,1,52,42,10,0.5531914893617021,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-07-13,2018-07-12,LAA,2,0.5106382978723404,1,1
1012432,95,2018-07-14,LAD,1,LAA,L,4,5,10,52-43,2,0.5,3:47,0,53797,-1,0,52,43,9,0.5473684210526316,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-07-14,2018-07-13,LAA,1,0.5052631578947369,-1,1
1012595,96,2018-07-15,LAD,1,LAA,W,5,3,,53-43,1,up 0.5,3:10,0,47871,1,1,53,43,10,0.5520833333333334,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-07-15,2018-07-14,LAA,2,0.5104166666666666,1,1
1014388,107,2018-07-30,LAD,1,MIL,L,2,5,,59-48,1,up 0.5,3:44,1,44933,-2,0,59,48,11,0.5514018691588785,Monday,2018,LAA,1,0,0,0,0,0,0,LAD2018-07-30,2018-07-29,LAA,1,0.5046728971962616,-1,1
1014550,108,2018-07-31,LAD,1,MIL,L,0,1,,59-49,2,0.5,2:17,1,44818,-3,0,59,49,10,0.5462962962962963,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-07-31,2018-07-29,LAA,1,0.5046728971962616,-1,2
1014713,109,2018-08-01,LAD,1,MIL,W-wo,6,4,10,60-49,1,Tied,3:19,1,41686,1,1,60,49,11,0.5504587155963303,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-08-01,2018-07-31,LAA,0,0.5,-2,1
1014876,110,2018-08-02,LAD,1,MIL,W,21,5,,61-49,1,up 1.0,3:42,1,45087,2,1,61,49,12,0.5545454545454546,Thursday,2018,LAA,0,0,0,1,0,0,0,LAD2018-08-02,2018-08-01,LAA,-1,0.4954128440366973,-3,1
1015039,111,2018-08-03,LAD,1,HOU,L,1,2,,61-50,1,Tied,2:59,1,53598,-1,0,61,50,11,0.5495495495495496,Friday,2018,LAA,0,0,0,0,1,0,0,LAD2018-08-03,2018-08-02,LAA,-2,0.4909090909090909,-4,1
1015202,112,2018-08-04,LAD,1,HOU,L,0,14,,61-51,2,1.0,3:37,1,53119,-2,0,61,51,10,0.5446428571428571,Saturday,2018,LAA,0,0,0,0,0,1,0,LAD2018-08-04,2018-08-03,LAA,-1,0.4954954954954955,1,1
1015365,113,2018-08-05,LAD,1,HOU,W,3,2,,62-51,1,Tied,2:54,0,50628,1,1,62,51,11,0.5486725663716814,Sunday,2018,LAA,0,0,0,0,0,0,1,LAD2018-08-05,2018-08-04,LAA,-2,0.49107142857142855,-1,1
1016506,120,2018-08-13,LAD,1,SFG,L,2,5,,64-56,2,1.0,3:05,1,45229,-4,0,64,56,8,0.5333333333333333,Monday,2018,LAA,1,0,0,0,0,0,0,LAD2018-08-13,2018-08-12,LAA,-1,0.4957983193277311,-2,1
1016669,121,2018-08-14,LAD,1,SFG,L,1,2,,64-57,3,2.0,3:09,1,46734,-5,0,64,57,7,0.5289256198347108,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-08-14,2018-08-13,LAA,0,0.5,1,1
1016832,122,2018-08-15,LAD,1,SFG,W-wo,4,3,12,65-57,2,1.5,4:05,1,44987,1,1,65,57,8,0.5327868852459017,Wednesday,2018,LAA,0,0,1,0,0,0,0,LAD2018-08-15,2018-08-14,LAA,1,0.5041322314049587,2,1
1017485,126,2018-08-20,LAD,1,STL,L,3,5,,67-59,3,2.5,4:10,1,42402,-1,0,67,59,8,0.5317460317460317,Monday,2018,LAA,1,0,0,0,0,0,0,LAD2018-08-20,2018-08-19,LAA,0,0.5,-1,1
1017647,127,2018-08-21,LAD,1,STL,L,2,5,,67-60,3,3.5,3:25,1,43923,-2,0,67,60,7,0.5275590551181102,Tuesday,2018,LAA,0,1,0,0,0,0,0,LAD2018-08-21,2018-08-19,LAA,0,0.5,-1,2
